,0,1
1153,[6.7 3.3 5.7 2.5],[6.3 2.5 5.  1.9]
1154,[6.7 3.3 5.7 2.5],[6.5 3.  5.2 2. ]
1155,[6.7 3.3 5.7 2.5],[6.2 3.4 5.4 2.3]
1156,[6.7 3.3 5.7 2.5],[6.7 3.  5.2 2.3]
1157,[6.7 3.3 5.7 2.5],[5.9 3.  5.1 1.8]
1158,[6.7 3.3 5.7 2.5],[6.5 3.  5.2 2. ]
1159,[6.7 3.3 5.7 2.5],[6.2 3.4 5.4 2.3]
1160,[6.7 3.  5.2 2.3],[6.3 2.5 5.  1.9]
1161,[6.7 3.  5.2 2.3],[6.5 3.  5.2 2. ]
1162,[6.7 3.  5.2 2.3],[6.2 3.4 5.4 2.3]
1163,[6.7 3.  5.2 2.3],[5.9 3.  5.1 1.8]
1164,[6.7 3.  5.2 2.3],[6.3 2.5 5.  1.9]
1165,[6.7 3.  5.2 2.3],[6.5 3.  5.2 2. ]
1166,[6.7 3.  5.2 2.3],[6.2 3.4 5.4 2.3]
1167,[6.7 3.  5.2 2.3],[5.9 3.  5.1 1.8]
1168,[6.3 2.5 5.  1.9],[6.5 3.  5.2 2. ]
1169,[6.3 2.5 5.  1.9],[6.2 3.4 5.4 2.3]
1170,[6.3 2.5 5.  1.9],[5.9 3.  5.1 1.8]
1171,[6.3 2.5 5.  1.9],[6.5 3.  5.2 2. ]
1172,[6.3 2.5 5.  1.9],[6.2 3.4 5.4 2.3]
1173,[6.3 2.5 5.  1.9],[5.9 3.  5.1 1.8]
1174,[6.5 3.  5.2 2. ],[6.2 3.4 5.4 2.3]
1175,[6.5 3.  5.2 2. ],[5.9 3.  5.1 1.8]
1176,[6.5 3.  5.2 2. ],[6.2 3.4 5.4 2.3]
1177,[6.5 3.  5.2 2. ],[5.9 3.  5.1 1.8]
1178,[6.2 3.4 5.4 2.3],[5.9 3.  5.1 1.8]
